Time_Start,Time_End,Renko_Open,Renko_Close,Volume,Indicator_1
04/05/2024 09:31:30,04/05/2024 09:32:00,18400,18410,4220,18622.93
04/05/2024 09:32:30,04/05/2024 09:33:00,18410,18420,3950,18622.62
04/05/2024 09:33:30,04/05/2024 09:34:30,18410,18400,4893,18622.22
04/05/2024 09:35:00,04/05/2024 09:37:30,18400,18390,8168,18621.52
04/05/2024 09:38:00,04/05/2024 09:41:00,18380,18370,8927,18620.69
04/05/2024 09:41:30,04/05/2024 09:42:00,18390,18400,3398,18620.41
04/05/2024 09:42:30,04/05/2024 09:42:30,18400,18410,1966,18620.26
04/05/2024 09:43:00,04/05/2024 09:47:30,18420,18430,12771,18619.34
04/05/2024 09:48:00,04/05/2024 09:51:00,18430,18440,10541,18618.63
04/05/2024 09:51:30,04/05/2024 09:52:30,18440,18450,3223,18618.43
04/05/2024 09:53:00,04/05/2024 09:54:00,18450,18460,4972,18618.13
04/05/2024 09:54:30,04/05/2024 09:54:30,18460,18470,1563,18618.04
04/05/2024 09:55:00,04/05/2024 10:01:30,18470,18480,15350,18617.25
04/05/2024 10:02:00,04/05/2024 10:05:00,18470,18460,7708,18616.82
04/05/2024 10:05:30,04/05/2024 10:07:00,18470,18480,4951,18616.57
04/05/2024 10:07:30,04/05/2024 10:09:30,18460,18450,7723,18616.11
04/05/2024 10:10:00,04/05/2024 10:12:00,18460,18470,4412,18615.87
04/05/2024 10:12:30,04/05/2024 10:12:30,18480,18490,1930,18615.78
04/05/2024 10:13:00,04/05/2024 10:17:30,18500,18510,10016,18615.39
04/05/2024 10:18:00,04/05/2024 10:18:30,18500,18490,987,18615.34
04/05/2024 10:19:00,04/05/2024 10:25:00,18490,18480,8172,18614.96
04/05/2024 10:25:30,04/05/2024 10:26:30,18480,18470,2980,18614.81
04/05/2024 10:27:00,04/05/2024 10:27:30,18470,18460,3590,18614.61
04/05/2024 10:28:00,04/05/2024 10:31:30,18460,18450,7714,18614.17
04/05/2024 10:32:00,04/05/2024 10:33:00,18460,18470,3236,18614.0
04/05/2024 10:33:30,04/05/2024 10:38:30,18470,18480,6820,18613.66
04/05/2024 10:39:00,04/05/2024 10:45:00,18480,18490,9026,18613.26
04/05/2024 10:45:30,04/05/2024 10:49:30,18490,18500,6656,18612.98
04/05/2024 10:50:00,04/05/2024 10:50:30,18510,18520,4410,18612.83
04/05/2024 10:51:00,04/05/2024 10:51:00,18520,18530,1369,18612.79
04/05/2024 10:51:30,04/05/2024 10:56:00,18530,18540,9411,18612.54
04/05/2024 10:56:30,04/05/2024 10:57:00,18540,18550,1943,18612.49
04/05/2024 10:57:30,04/05/2024 10:59:30,18550,18560,5316,18612.39
04/05/2024 11:00:00,04/05/2024 11:05:00,18560,18570,14762,18612.15
04/05/2024 11:05:30,04/05/2024 11:06:30,18560,18550,4596,18612.06
04/05/2024 11:07:00,04/05/2024 11:13:30,18550,18540,11076,18611.79
04/05/2024 11:14:00,04/05/2024 11:15:30,18540,18530,3533,18611.7
04/05/2024 11:16:00,04/05/2024 11:16:00,18530,18520,1584,18611.65
04/05/2024 11:16:30,04/05/2024 11:16:30,18520,18510,1209,18611.61
04/05/2024 11:17:00,04/05/2024 11:19:00,18510,18500,5431,18611.4
04/05/2024 11:19:30,04/05/2024 11:25:00,18510,18520,8315,18611.13
04/05/2024 11:25:30,04/05/2024 11:29:30,18520,18530,6313,18610.95
04/05/2024 11:30:00,04/05/2024 11:32:00,18530,18540,4121,18610.84
04/05/2024 11:32:30,04/05/2024 11:38:00,18540,18550,7830,18610.67
04/05/2024 11:38:30,04/05/2024 11:40:30,18550,18560,3952,18610.6
04/05/2024 11:41:00,04/05/2024 11:41:30,18560,18570,1853,18610.57
04/05/2024 11:42:00,04/05/2024 11:43:30,18570,18580,4102,18610.52
04/05/2024 11:44:00,04/05/2024 11:50:30,18580,18590,11349,18610.43
04/05/2024 11:51:00,04/05/2024 11:55:00,18590,18600,5595,18610.4
04/05/2024 11:55:30,04/05/2024 11:57:00,18600,18610,4282,18610.4
04/05/2024 11:57:30,04/05/2024 12:00:30,18610,18620,7288,18610.41
04/05/2024 12:01:00,04/05/2024 12:31:00,18620,18630,30796,18610.58
04/05/2024 12:31:30,04/05/2024 12:32:00,18620,18610,1736,18610.58
04/05/2024 12:32:30,04/05/2024 12:34:00,18610,18600,3158,18610.58
04/05/2024 12:34:30,04/05/2024 12:39:30,18610,18620,5740,18610.59
04/05/2024 12:40:00,04/05/2024 12:57:00,18620,18630,13085,18610.66
04/05/2024 12:57:30,04/05/2024 12:59:00,18630,18640,3407,18610.69
04/05/2024 12:59:30,04/05/2024 12:59:30,18640,18650,1254,18610.7
04/05/2024 13:00:00,04/05/2024 13:06:00,18650,18660,10475,18610.86
04/05/2024 13:06:30,04/05/2024 13:07:30,18650,18640,1342,18610.88
04/05/2024 13:08:00,04/05/2024 13:08:00,18640,18630,1930,18610.89
04/05/2024 13:08:30,04/05/2024 13:14:00,18630,18620,7060,18610.92
04/05/2024 13:14:30,04/05/2024 13:20:30,18620,18610,7638,18610.92
04/05/2024 13:21:00,04/05/2024 13:33:00,18620,18630,9077,18610.97
04/05/2024 13:33:30,04/05/2024 13:41:00,18630,18640,6704,18611.03
04/05/2024 13:41:30,04/05/2024 13:42:30,18630,18620,2066,18611.04
04/05/2024 13:43:00,04/05/2024 13:43:30,18620,18610,1122,18611.04
04/05/2024 13:44:00,04/05/2024 13:52:00,18610,18600,10471,18611.01
04/05/2024 13:52:30,04/05/2024 13:54:30,18600,18590,4801,18610.98
04/05/2024 13:55:00,04/05/2024 13:57:00,18590,18580,3300,18610.95
04/05/2024 13:57:30,04/05/2024 14:00:30,18560,18550,11707,18610.74
04/05/2024 14:01:00,04/05/2024 14:01:00,18550,18540,841,18610.72
04/05/2024 14:01:30,04/05/2024 14:06:30,18540,18530,12243,18610.41
04/05/2024 14:07:00,04/05/2024 14:07:00,18540,18550,1228,18610.39
04/05/2024 14:07:30,04/05/2024 14:09:00,18560,18570,5701,18610.31
04/05/2024 14:09:30,04/05/2024 14:21:00,18570,18580,16319,18610.13
04/05/2024 14:21:30,04/05/2024 14:24:00,18580,18590,5845,18610.09
04/05/2024 14:24:30,04/05/2024 14:24:30,18580,18570,1776,18610.07
04/05/2024 14:25:00,04/05/2024 14:29:30,18570,18560,8173,18609.94
04/05/2024 14:30:00,04/05/2024 14:37:00,18560,18550,10989,18609.75
04/05/2024 14:37:30,04/05/2024 14:46:00,18560,18570,12198,18609.58
04/05/2024 14:46:30,04/05/2024 14:47:30,18560,18550,1883,18609.55
04/05/2024 14:48:00,04/05/2024 14:49:00,18550,18540,3067,18609.48
04/05/2024 14:49:30,04/05/2024 14:57:00,18540,18530,10324,18609.24
04/05/2024 14:57:30,04/05/2024 15:03:30,18530,18520,8441,18609.01
04/05/2024 15:04:00,04/05/2024 15:05:00,18530,18540,1364,18608.98
04/05/2024 15:05:30,04/05/2024 15:32:30,18540,18550,23071,18608.53
04/05/2024 15:33:00,04/05/2024 15:33:30,18550,18560,1614,18608.51
04/05/2024 15:34:00,04/05/2024 15:34:00,18560,18570,1417,18608.49
04/05/2024 15:34:30,04/05/2024 15:37:00,18570,18580,4343,18608.44
04/05/2024 15:37:30,04/05/2024 15:44:00,18570,18560,7370,18608.34
04/05/2024 15:44:30,04/05/2024 15:52:00,18560,18550,9552,18608.18
04/05/2024 15:52:30,04/05/2024 15:54:00,18560,18570,2681,18608.14
04/05/2024 15:54:30,04/05/2024 15:59:30,18570,18580,14822,18608.0
04/05/2024 16:00:00,04/05/2024 16:00:30,18570,18560,11559,18607.84
04/05/2024 16:01:00,04/05/2024 16:58:30,18560,18550,9916,18607.68
04/05/2024 16:59:00,04/05/2024 17:00:00,18560,18570,225,18607.68
04/07/2024 18:00:30,04/07/2024 18:01:30,18610,18620,1071,18607.68
04/07/2024 18:02:00,04/07/2024 18:04:00,18610,18600,678,18607.68
04/07/2024 18:04:30,04/07/2024 18:14:00,18600,18590,1344,18607.67
04/07/2024 18:14:30,04/07/2024 18:32:30,18590,18580,1581,18607.66
04/07/2024 18:33:00,04/07/2024 20:27:30,18580,18570,6937,18607.59
04/07/2024 20:28:00,04/07/2024 20:29:00,18570,18560,308,18607.58
04/07/2024 20:29:30,04/07/2024 20:59:00,18560,18550,2808,18607.54
04/07/2024 20:59:30,04/07/2024 21:23:00,18560,18570,1873,18607.51
04/07/2024 21:23:30,04/07/2024 21:41:30,18570,18580,1806,18607.5
04/07/2024 21:42:00,04/07/2024 23:16:30,18580,18590,5492,18607.46
04/07/2024 23:17:00,04/07/2024 23:28:00,18580,18570,707,18607.46
04/07/2024 23:28:30,04/07/2024 23:32:00,18570,18560,654,18607.45
04/07/2024 23:32:30,04/07/2024 23:35:30,18560,18550,611,18607.44
04/07/2024 23:36:00,04/08/2024 01:05:30,18550,18540,4317,18607.35
04/08/2024 01:06:00,04/08/2024 02:01:00,18550,18560,3483,18607.3
04/08/2024 02:01:30,04/08/2024 02:16:00,18560,18570,1585,18607.28
04/08/2024 02:16:30,04/08/2024 03:00:30,18560,18550,3245,18607.23
04/08/2024 03:01:00,04/08/2024 03:13:00,18550,18540,2199,18607.18
04/08/2024 03:13:30,04/08/2024 03:15:30,18550,18560,734,18607.17
04/08/2024 03:16:00,04/08/2024 03:17:30,18560,18570,710,18607.17
04/08/2024 03:18:00,04/08/2024 03:49:30,18570,18580,4992,18607.12
04/08/2024 03:50:00,04/08/2024 03:52:30,18580,18590,774,18607.11
04/08/2024 03:53:00,04/08/2024 04:16:30,18590,18600,4064,18607.1
04/08/2024 04:17:00,04/08/2024 04:17:30,18590,18580,276,18607.1
04/08/2024 04:18:00,04/08/2024 04:19:00,18580,18570,711,18607.09
04/08/2024 04:19:30,04/08/2024 04:21:30,18570,18560,790,18607.08
04/08/2024 04:22:00,04/08/2024 04:22:00,18560,18550,242,18607.08
04/08/2024 04:22:30,04/08/2024 04:23:00,18550,18540,356,18607.07
04/08/2024 04:23:30,04/08/2024 04:23:30,18540,18530,531,18607.06
04/08/2024 04:24:00,04/08/2024 04:33:30,18530,18520,3509,18606.97
04/08/2024 04:34:00,04/08/2024 04:35:00,18530,18540,419,18606.96
04/08/2024 04:35:30,04/08/2024 04:40:00,18540,18550,1412,18606.94
04/08/2024 04:40:30,04/08/2024 04:53:00,18550,18560,1889,18606.91
04/08/2024 04:53:30,04/08/2024 04:55:30,18550,18540,441,18606.9
04/08/2024 04:56:00,04/08/2024 05:05:30,18540,18530,2249,18606.85
04/08/2024 05:06:00,04/08/2024 05:24:00,18540,18550,2593,18606.8
04/08/2024 05:24:30,04/08/2024 06:56:30,18550,18560,11037,18606.64
04/08/2024 06:57:00,04/08/2024 07:00:30,18560,18570,1000,18606.63
04/08/2024 07:01:00,04/08/2024 07:30:30,18570,18580,4265,18606.59
04/08/2024 07:31:00,04/08/2024 07:42:30,18570,18560,1781,18606.57
04/08/2024 07:43:00,04/08/2024 08:14:30,18560,18550,5949,18606.47
04/08/2024 08:15:00,04/08/2024 08:17:30,18560,18570,1005,18606.46
04/08/2024 08:18:00,04/08/2024 08:34:30,18570,18580,4468,18606.42
04/08/2024 08:35:00,04/08/2024 08:45:30,18580,18590,3016,18606.4
04/08/2024 08:46:00,04/08/2024 08:48:00,18590,18600,875,18606.4
04/08/2024 08:48:30,04/08/2024 08:51:30,18600,18610,1981,18606.4
04/08/2024 08:52:00,04/08/2024 09:28:00,18610,18620,11929,18606.44
04/08/2024 09:28:30,04/08/2024 09:29:00,18610,18600,960,18606.44
04/08/2024 09:29:30,04/08/2024 09:30:00,18600,18590,1293,18606.43
04/08/2024 09:30:30,04/08/2024 09:32:00,18590,18580,10418,18606.36
04/08/2024 09:32:30,04/08/2024 09:34:30,18580,18570,7957,18606.28
04/08/2024 09:35:00,04/08/2024 09:35:00,18570,18560,2166,18606.26
04/08/2024 09:35:30,04/08/2024 09:35:30,18560,18550,2482,18606.22
04/08/2024 09:36:00,04/08/2024 09:38:30,18550,18540,7845,18606.07
04/08/2024 09:39:00,04/08/2024 09:39:00,18540,18530,1851,18606.04
04/08/2024 09:39:30,04/08/2024 09:39:30,18530,18520,1911,18605.99
04/08/2024 09:40:00,04/08/2024 09:40:00,18520,18510,2499,18605.92
04/08/2024 09:40:30,04/08/2024 09:41:00,18510,18500,3810,18605.81
04/08/2024 09:41:30,04/08/2024 09:42:00,18510,18520,3306,18605.72
04/08/2024 09:42:30,04/08/2024 09:42:30,18520,18530,1339,18605.69
04/08/2024 09:43:00,04/08/2024 09:47:00,18530,18540,10321,18605.48
04/08/2024 09:47:30,04/08/2024 09:53:30,18540,18550,11572,18605.29
04/08/2024 09:54:00,04/08/2024 10:01:30,18550,18560,11521,18605.13
04/08/2024 10:02:00,04/08/2024 10:03:30,18560,18570,3405,18605.09
04/08/2024 10:04:00,04/08/2024 10:11:00,18560,18550,13811,18604.88
04/08/2024 10:11:30,04/08/2024 10:24:30,18560,18570,19685,18604.67
04/08/2024 10:25:00,04/08/2024 10:25:00,18570,18580,534,18604.67
04/08/2024 10:25:30,04/08/2024 10:30:00,18580,18590,8378,18604.62
04/08/2024 10:30:30,04/08/2024 10:32:00,18600,18610,5336,18604.63
04/08/2024 10:32:30,04/08/2024 10:51:30,18610,18620,22548,18604.7
04/08/2024 10:52:00,04/08/2024 11:02:00,18620,18630,10099,18604.77
04/08/2024 11:02:30,04/08/2024 11:02:30,18620,18610,951,18604.77
04/08/2024 11:03:00,04/08/2024 11:27:30,18610,18600,20457,18604.76
04/08/2024 11:28:00,04/08/2024 11:36:00,18600,18590,9493,18604.73
04/08/2024 11:36:30,04/08/2024 11:37:00,18580,18570,3071,18604.7
04/08/2024 11:37:30,04/08/2024 11:55:00,18570,18560,19897,18604.47
04/08/2024 11:55:30,04/08/2024 12:13:00,18560,18550,17990,18604.22
04/08/2024 12:13:30,04/08/2024 12:22:30,18550,18540,9242,18604.07
04/08/2024 12:23:00,04/08/2024 12:23:00,18540,18530,1020,18604.05
04/08/2024 12:23:30,04/08/2024 12:27:30,18530,18520,7072,18603.89
04/08/2024 12:28:00,04/08/2024 12:31:30,18530,18540,4163,18603.81
04/08/2024 12:32:00,04/08/2024 12:35:00,18540,18550,3212,18603.76
04/08/2024 12:35:30,04/08/2024 12:58:00,18550,18560,15293,18603.57
04/08/2024 12:58:30,04/08/2024 13:43:00,18560,18570,23276,18603.33
04/08/2024 13:43:30,04/08/2024 14:00:00,18560,18550,10668,18603.19
04/08/2024 14:00:30,04/08/2024 14:15:30,18560,18570,8356,18603.11
04/08/2024 14:16:00,04/08/2024 14:36:00,18570,18580,10494,18603.03
04/08/2024 14:36:30,04/08/2024 14:46:00,18570,18560,5224,18602.98
04/08/2024 14:46:30,04/08/2024 14:57:30,18560,18550,6951,18602.89
04/08/2024 14:58:00,04/08/2024 15:00:00,18560,18570,1157,18602.87
04/08/2024 15:00:30,04/08/2024 15:07:00,18570,18580,4107,18602.85
04/08/2024 15:07:30,04/08/2024 15:32:00,18570,18560,14026,18602.7
04/08/2024 15:32:30,04/08/2024 15:34:00,18570,18580,1929,18602.68
04/08/2024 15:34:30,04/08/2024 15:41:30,18580,18590,5788,18602.66
04/08/2024 15:42:00,04/08/2024 15:43:00,18580,18570,2560,18602.64
04/08/2024 15:43:30,04/08/2024 15:52:00,18570,18560,8001,18602.56
04/08/2024 15:52:30,04/08/2024 16:02:00,18560,18550,21070,18602.28
04/08/2024 16:02:30,04/08/2024 18:00:30,18560,18570,5922,18602.23
04/08/2024 18:01:00,04/08/2024 20:04:30,18570,18580,3752,18602.2
04/08/2024 20:05:00,04/08/2024 21:57:30,18570,18560,4870,18602.15
04/08/2024 21:58:00,04/09/2024 00:20:00,18560,18550,4530,18602.09
04/09/2024 00:20:30,04/09/2024 01:10:00,18560,18570,1938,18602.08
04/09/2024 01:10:30,04/09/2024 03:18:30,18570,18580,7235,18602.03
04/09/2024 03:19:00,04/09/2024 03:36:30,18580,18590,2175,18602.02
04/09/2024 03:37:00,04/09/2024 03:41:00,18580,18570,1223,18602.01
04/09/2024 03:41:30,04/09/2024 03:45:00,18570,18560,1058,18602.0
04/09/2024 03:45:30,04/09/2024 03:52:00,18560,18550,1713,18601.98
04/09/2024 03:52:30,04/09/2024 03:55:30,18550,18540,1588,18601.95
04/09/2024 03:56:00,04/09/2024 04:03:30,18540,18530,2192,18601.91
04/09/2024 04:04:00,04/09/2024 04:18:00,18540,18550,2408,18601.88
04/09/2024 04:18:30,04/09/2024 04:25:00,18550,18560,1226,18601.87
04/09/2024 04:25:30,04/09/2024 05:24:30,18560,18570,6791,18601.8
04/09/2024 05:25:00,04/09/2024 05:50:30,18570,18580,3130,18601.78
04/09/2024 05:51:00,04/09/2024 06:25:30,18580,18590,3967,18601.77
04/09/2024 06:26:00,04/09/2024 06:30:00,18580,18570,868,18601.76
04/09/2024 06:30:30,04/09/2024 06:31:00,18560,18550,836,18601.75
04/09/2024 06:31:30,04/09/2024 06:37:00,18550,18540,2356,18601.71
04/09/2024 06:37:30,04/09/2024 06:38:00,18540,18530,886,18601.7
04/09/2024 06:38:30,04/09/2024 06:52:00,18530,18520,4059,18601.62
04/09/2024 06:52:30,04/09/2024 07:03:30,18530,18540,2270,18601.58
04/09/2024 07:04:00,04/09/2024 07:07:30,18540,18550,978,18601.56
04/09/2024 07:08:00,04/09/2024 07:11:30,18550,18560,1009,18601.55
04/09/2024 07:12:00,04/09/2024 07:13:30,18560,18570,603,18601.55
04/09/2024 07:14:00,04/09/2024 07:15:00,18570,18580,782,18601.54
04/09/2024 07:15:30,04/09/2024 07:58:30,18580,18590,8270,18601.51
04/09/2024 07:59:00,04/09/2024 08:11:30,18590,18600,3744,18601.51
04/09/2024 08:12:00,04/09/2024 08:12:00,18600,18610,911,18601.51
04/09/2024 08:12:30,04/09/2024 09:14:30,18610,18620,16047,18601.57
04/09/2024 09:15:00,04/09/2024 09:17:00,18620,18630,1361,18601.58
04/09/2024 09:17:30,04/09/2024 09:18:00,18630,18640,1923,18601.6
04/09/2024 09:18:30,04/09/2024 09:34:00,18640,18650,23352,18601.86
04/09/2024 09:34:30,04/09/2024 09:35:00,18630,18620,4918,18601.89
04/09/2024 09:35:30,04/09/2024 09:37:30,18620,18610,9397,18601.92
04/09/2024 09:38:00,04/09/2024 09:38:00,18630,18640,2020,18601.94
04/09/2024 09:38:30,04/09/2024 09:41:00,18640,18650,7537,18602.02
04/09/2024 09:41:30,04/09/2024 09:44:30,18650,18660,6108,18602.11
04/09/2024 09:45:00,04/09/2024 09:48:00,18650,18640,8662,18602.2
04/09/2024 09:48:30,04/09/2024 09:49:00,18640,18630,3510,18602.22
04/09/2024 09:49:30,04/09/2024 09:50:30,18620,18610,6676,18602.24
04/09/2024 09:51:00,04/09/2024 10:02:30,18610,18600,21570,18602.25
04/09/2024 10:03:00,04/09/2024 10:07:30,18610,18620,8263,18602.28
04/09/2024 10:08:00,04/09/2024 10:14:00,18610,18600,8394,18602.28
04/09/2024 10:14:30,04/09/2024 10:26:00,18610,18620,15605,18602.34
04/09/2024 10:26:30,04/09/2024 10:27:00,18610,18600,2095,18602.34
04/09/2024 10:27:30,04/09/2024 10:28:00,18590,18580,4693,18602.31
04/09/2024 10:28:30,04/09/2024 10:29:00,18570,18560,6028,18602.26
04/09/2024 10:29:30,04/09/2024 10:30:00,18550,18540,4837,18602.19
04/09/2024 10:30:30,04/09/2024 10:36:00,18510,18500,29751,18601.46
04/09/2024 10:36:30,04/09/2024 10:36:30,18500,18490,2619,18601.39
04/09/2024 10:37:00,04/09/2024 10:41:00,18490,18480,15631,18600.94
04/09/2024 10:41:30,04/09/2024 10:42:00,18480,18470,4541,18600.8
04/09/2024 10:42:30,04/09/2024 10:43:30,18460,18450,8397,18600.5
04/09/2024 10:44:00,04/09/2024 10:45:30,18450,18440,9169,18600.15
04/09/2024 10:46:00,04/09/2024 10:47:00,18460,18470,4830,18599.99
04/09/2024 10:47:30,04/09/2024 10:48:00,18460,18450,2992,18599.88
04/09/2024 10:48:30,04/09/2024 10:53:00,18450,18440,13051,18599.39
04/09/2024 10:53:30,04/09/2024 10:57:30,18440,18430,10087,18598.99
04/09/2024 10:58:00,04/09/2024 10:58:00,18440,18450,1286,18598.94
04/09/2024 10:58:30,04/09/2024 10:59:00,18450,18460,2722,18598.84
04/09/2024 10:59:30,04/09/2024 11:05:30,18460,18470,13551,18598.41
04/09/2024 11:06:00,04/09/2024 11:07:30,18470,18480,3591,18598.31
04/09/2024 11:08:00,04/09/2024 11:16:00,18480,18490,14153,18597.93
04/09/2024 11:16:30,04/09/2024 11:17:00,18490,18500,1873,18597.88
04/09/2024 11:17:30,04/09/2024 11:28:00,18500,18510,12916,18597.6
04/09/2024 11:28:30,04/09/2024 11:33:30,18500,18490,6134,18597.45
04/09/2024 11:34:00,04/09/2024 11:43:00,18490,18480,10581,18597.16
04/09/2024 11:43:30,04/09/2024 11:45:30,18500,18510,6230,18597.03
04/09/2024 11:46:00,04/09/2024 11:49:00,18510,18520,3763,18596.96
04/09/2024 11:49:30,04/09/2024 12:12:00,18520,18530,22436,18596.59
04/09/2024 12:12:30,04/09/2024 12:12:30,18530,18540,1136,18596.57
04/09/2024 12:13:00,04/09/2024 12:34:30,18540,18550,18695,18596.35
04/09/2024 12:35:00,04/09/2024 12:53:00,18550,18560,11777,18596.24
04/09/2024 12:53:30,04/09/2024 12:54:00,18550,18540,2247,18596.21
04/09/2024 12:54:30,04/09/2024 12:54:30,18540,18530,1605,18596.19
04/09/2024 12:55:00,04/09/2024 13:04:30,18530,18520,10752,18596.01
04/09/2024 13:05:00,04/09/2024 13:22:30,18530,18540,12054,18595.84
04/09/2024 13:23:00,04/09/2024 13:42:30,18540,18550,12711,18595.7
04/09/2024 13:43:00,04/09/2024 13:49:00,18540,18530,5323,18595.62
04/09/2024 13:49:30,04/09/2024 14:01:30,18530,18520,8798,18595.47
04/09/2024 14:02:00,04/09/2024 14:10:00,18520,18510,7662,18595.33
04/09/2024 14:10:30,04/09/2024 14:22:30,18520,18530,7319,18595.21
04/09/2024 14:23:00,04/09/2024 14:30:00,18530,18540,4931,18595.15
04/09/2024 14:30:30,04/09/2024 14:39:00,18530,18520,7115,18595.03
04/09/2024 14:39:30,04/09/2024 15:00:30,18520,18510,19927,18594.66
04/09/2024 15:01:00,04/09/2024 15:02:30,18510,18500,2064,18594.61
04/09/2024 15:03:00,04/09/2024 15:10:00,18500,18490,7246,18594.45
04/09/2024 15:10:30,04/09/2024 15:16:30,18490,18480,5478,18594.31
04/09/2024 15:17:00,04/09/2024 15:18:00,18490,18500,1435,18594.27
04/09/2024 15:18:30,04/09/2024 15:21:30,18500,18510,3615,18594.2
04/09/2024 15:22:00,04/09/2024 15:22:00,18510,18520,394,18594.2
04/09/2024 15:22:30,04/09/2024 15:24:00,18520,18530,3849,18594.14
04/09/2024 15:24:30,04/09/2024 15:26:00,18530,18540,2161,18594.11
04/09/2024 15:26:30,04/09/2024 15:27:00,18540,18550,2655,18594.08
04/09/2024 15:27:30,04/09/2024 15:29:00,18550,18560,2908,18594.05
04/09/2024 15:29:30,04/09/2024 15:31:00,18570,18580,7266,18594.03
04/09/2024 15:31:30,04/09/2024 15:39:00,18590,18600,13672,18594.03
04/09/2024 15:39:30,04/09/2024 15:39:30,18590,18580,538,18594.03
04/09/2024 15:40:00,04/09/2024 15:41:30,18580,18570,3304,18594.02
04/09/2024 15:42:00,04/09/2024 15:55:00,18570,18560,17650,18593.9
04/09/2024 15:55:30,04/09/2024 15:55:30,18570,18580,2115,18593.89
04/09/2024 15:56:00,04/09/2024 15:58:30,18580,18590,6739,18593.88
04/09/2024 15:59:00,04/09/2024 15:59:30,18590,18600,3350,18593.88
04/09/2024 16:00:00,04/09/2024 16:00:00,18610,18620,5858,18593.91
04/09/2024 16:00:30,04/09/2024 16:01:00,18620,18630,5426,18593.95
04/09/2024 16:01:30,04/09/2024 16:02:30,18630,18640,2811,18593.98
04/09/2024 16:03:00,04/09/2024 16:03:00,18640,18650,1967,18594.0
04/09/2024 16:03:30,04/09/2024 18:00:30,18650,18660,15873,18594.22
04/09/2024 18:01:00,04/09/2024 19:54:30,18650,18640,3539,18594.26
04/09/2024 19:55:00,04/10/2024 01:31:00,18640,18630,9385,18594.34
04/10/2024 01:31:30,04/10/2024 03:51:00,18640,18650,9615,18594.45
04/10/2024 03:51:30,04/10/2024 05:36:00,18650,18660,9347,18594.58
04/10/2024 05:36:30,04/10/2024 05:45:00,18650,18640,1112,18594.59
04/10/2024 05:45:30,04/10/2024 05:58:30,18640,18630,2240,18594.61
04/10/2024 05:59:00,04/10/2024 06:00:00,18630,18620,254,18594.61
04/10/2024 06:00:30,04/10/2024 06:53:30,18620,18610,7270,18594.64
04/10/2024 06:54:00,04/10/2024 07:13:00,18620,18630,3069,18594.66
04/10/2024 07:13:30,04/10/2024 08:05:00,18630,18640,6904,18594.73
04/10/2024 08:05:30,04/10/2024 08:10:30,18640,18650,1028,18594.74
04/10/2024 08:11:00,04/10/2024 08:25:30,18650,18660,4042,18594.8
04/10/2024 08:26:00,04/10/2024 08:29:30,18650,18640,1631,18594.81
04/10/2024 08:30:00,04/10/2024 08:30:00,18650,18660,2080,18594.84
04/10/2024 08:30:30,04/10/2024 08:30:30,18500,18490,5040,18594.73
04/10/2024 08:31:00,04/10/2024 08:31:00,18440,18430,4330,18594.58
04/10/2024 08:31:30,04/10/2024 08:31:30,18420,18410,3339,18594.44
04/10/2024 08:32:00,04/10/2024 08:33:00,18390,18380,6854,18594.13
04/10/2024 08:33:30,04/10/2024 08:33:30,18390,18400,1332,18594.07
04/10/2024 08:34:00,04/10/2024 08:34:30,18400,18410,3720,18593.92
04/10/2024 08:35:00,04/10/2024 08:35:30,18400,18390,3383,18593.77
04/10/2024 08:36:00,04/10/2024 08:36:00,18390,18380,1191,18593.71
04/10/2024 08:36:30,04/10/2024 08:36:30,18370,18360,1839,18593.62
04/10/2024 08:37:00,04/10/2024 08:37:00,18350,18340,2831,18593.47
04/10/2024 08:37:30,04/10/2024 08:37:30,18340,18330,2660,18593.32
04/10/2024 08:38:00,04/10/2024 08:38:30,18340,18350,4323,18593.08
04/10/2024 08:39:00,04/10/2024 08:40:00,18350,18360,4702,18592.84
04/10/2024 08:40:30,04/10/2024 08:41:30,18350,18340,3297,18592.66
04/10/2024 08:42:00,04/10/2024 08:42:30,18340,18330,2896,18592.5
04/10/2024 08:43:00,04/10/2024 08:45:30,18340,18350,6134,18592.17
04/10/2024 08:46:00,04/10/2024 08:46:00,18350,18360,1059,18592.12
04/10/2024 08:46:30,04/10/2024 08:46:30,18360,18370,1233,18592.06
04/10/2024 08:47:00,04/10/2024 08:53:30,18370,18380,11978,18591.5
04/10/2024 08:54:00,04/10/2024 08:55:00,18380,18390,2268,18591.4
04/10/2024 08:55:30,04/10/2024 08:57:30,18380,18370,2797,18591.27
04/10/2024 08:58:00,04/10/2024 09:00:30,18370,18360,4159,18591.06
04/10/2024 09:01:00,04/10/2024 09:06:00,18360,18350,8101,18590.65
04/10/2024 09:06:30,04/10/2024 09:08:00,18350,18340,1958,18590.54
04/10/2024 09:08:30,04/10/2024 09:15:00,18340,18330,8356,18590.08
04/10/2024 09:15:30,04/10/2024 09:16:00,18340,18350,1737,18589.99
04/10/2024 09:16:30,04/10/2024 09:16:30,18350,18360,980,18589.94
04/10/2024 09:17:00,04/10/2024 09:18:00,18360,18370,2351,18589.83
04/10/2024 09:18:30,04/10/2024 09:25:00,18370,18380,9802,18589.38
04/10/2024 09:25:30,04/10/2024 09:30:00,18380,18390,6051,18589.12
04/10/2024 09:30:30,04/10/2024 09:32:00,18390,18400,13703,18588.56
